source,target
Second-generation biofuels,Bharat Petroleum
Second-generation biofuels,Food vs. fuel
Secondary metabolite,Secondary metabolite
Secondary metabolite,Plant secondary metabolism
Secondary metabolite,Aspergillus fumigatus
Secondary metabolite,Salinispora
Secondary metabolite,Natural product
Secondary metabolite,Withania somnifera
Secondary metabolite,Secondary metabolism
Secondary metabolite,Metabolite
Secondary metabolite,Prodigiosin
Secondary metabolite,Primary metabolite
Segregation,Segregation
Segregation,Racial segregation in the United States
Segregation,Racial segregation
Segregation,George Wallace's 1963 inaugural address
Segregation,Sex segregation
Segregation,Chromosome segregation
Segregation,Residential segregation
Segregation,Segregation (materials science)
Segregation,Apartheid
Segregation,Jim Crow laws
Select agent,Select agent
Select agent,List of biosafety level 4 organisms
Select agent,Biological agent
Select agent,Bioterrorism
Select agent,Biosafety level
Select agent,Ricin
Select agent,SAP (disambiguation)
Select agent,Dugway Proving Ground
Select agent,Biological warfare
Select agent,Coccidioides immitis
Seventy-ninth session of the United Nations General Assembly,Seventy-ninth session of the United Nations General Assembly
Seventy-ninth session of the United Nations General Assembly,General debate of the seventy-ninth session of the United Nations General Assembly
Seventy-ninth session of the United Nations General Assembly,Eightieth session of the United Nations General Assembly
Seventy-ninth session of the United Nations General Assembly,President of the United Nations General Assembly
Seventy-ninth session of the United Nations General Assembly,19th Summit of the Non-Aligned Movement
Seventy-ninth session of the United Nations General Assembly,Kashim Shettima
Seventy-ninth session of the United Nations General Assembly,World Health Assembly
Seventy-ninth session of the United Nations General Assembly,United Nations Economic and Social Council
Seventy-ninth session of the United Nations General Assembly,Interim government of Muhammad Yunus
Seventy-ninth session of the United Nations General Assembly,United Nations
Silk Road (marketplace),Silk Road (marketplace)
Silk Road (marketplace),Sheep Marketplace
Silk Road (marketplace),Ross Ulbricht
Silk Road (marketplace),Silk Road (disambiguation)
Silk Road (marketplace),Jimmy Zhong
Silk Road (marketplace),Vivek Ramaswamy
Silk Road (marketplace),Silk Road (film)
Silk Road (marketplace),Charlie Shrem
Silk Road (marketplace),Silk Road
Silk Road (marketplace),Darknet market
Skull and crossbones,Skull and crossbones
Skull and crossbones,Crossbones (character)
Skull and crossbones,Skull and crossbones (military)
Skull and crossbones,Skull and crossbones (disambiguation)
Skull and crossbones,Skull and crossbones (Spanish cemetery)
Skull and crossbones,Skull and crossbones (fraternities and sports)
Skull and crossbones,Totenkopf
Skull and crossbones,Jolly Roger
Skull and crossbones,Human skull symbolism
Skull and crossbones,Skull & Crossbones (video game)
Social isolation,Social isolation
Social isolation,Existential isolation
Social isolation,Emotional isolation
Social isolation,Isolation
Social isolation,Spiral of silence
Social isolation,Hikikomori
Social isolation,Loneliness in old age
Social isolation,Solitude
Social isolation,Loneliness epidemic
Social isolation,Isolation to facilitate abuse
Sound from ultrasound,Sound from ultrasound
Sound from ultrasound,Ultrasound
Sound from ultrasound,Directional sound
Sound from ultrasound,Sonic weapon
Sound from ultrasound,Modulated ultrasound
Sound from ultrasound,Sound
Sound from ultrasound,Medical ultrasound
Sound from ultrasound,Gravis UltraSound
Sound from ultrasound,Ultrasound World Tour
Sound from ultrasound,Ultrasound (disambiguation)
South African Premiership,South African Premiership
South African Premiership,2024–25 South African Premiership
South African Premiership,2023–24 South African Premiership
South African Premiership,2014–15 South African Premiership
South African Premiership,2021–22 South African Premiership
South African Premiership,Soccer in South Africa
South African Premiership,2018–19 South African Premiership
South African Premiership,2020–21 South African Premiership
South African Premiership,2022–23 South African Premiership
South African Premiership,2017–18 South African Premiership
Soxhlet extractor,Soxhlet extractor
Soxhlet extractor,Extractor
Soxhlet extractor,Franz von Soxhlet
Soxhlet extractor,Pythagorean cup
Soxhlet extractor,Filter paper
Soxhlet extractor,Thermometer
Soxhlet extractor,Filter funnel
Soxhlet extractor,Stopper (plug)
Soxhlet extractor,Erlenmeyer flask
Soxhlet extractor,Orsat gas analyser
Spiral plater,Spiral plater
Spiral plater,Archimedean spiral
Spiral plater,Hot plate
Spiral plater,Heat exchanger
Spiral plater,Agar plate
Spiral plater,Autoclave
Spiral plater,Crucible
Spiral plater,Bacterial lawn
Spiral plater,Soxhlet extractor
Spiral plater,Erlenmeyer flask
Streaking (microbiology),Streaking (microbiology)
Streaking (microbiology),Streak
Streaking (microbiology),Microbiology
Streaking (microbiology),Microbiological culture
Streaking (microbiology),Streak plate
Streaking (microbiology),Hemolysis (microbiology)
Streaking (microbiology),Inoculation needle
Streaking (microbiology),Plate count agar
Streaking (microbiology),Medical microbiology
Streaking (microbiology),Diagnostic microbiology
Sulfur hexafluoride,Sulfur hexafluoride
Sulfur hexafluoride,Sulfur hexafluoride circuit breaker
Sulfur hexafluoride,Circuit breaker
Sulfur hexafluoride,Hexafluoride
Sulfur hexafluoride,"Nike, Inc."
Sulfur hexafluoride,Chlorofluorocarbon
Sulfur hexafluoride,Dielectric strength
Sulfur hexafluoride,Global warming potential
Sulfur hexafluoride,Fluorine
Sulfur hexafluoride,Hypervalent molecule
Sushi,Sushi
Sushi,Sushi (disambiguation)
Sushi,History of sushi
Sushi,Nyotaimori
Sushi,Conveyor belt sushi
Sushi,Kappa Sushi
Sushi,Jiro Dreams of Sushi
Sushi,Sukiyabashi Jiro
Sushi,Kura Sushi
Sushi,Sushi Pack
Synthetic biological circuit,Synthetic biological circuit
Synthetic biological circuit,Synthetic biology
Synthetic biological circuit,Applications of synthetic gene circuits in drug delivery
Synthetic biological circuit,Synthetic genomics
Synthetic biological circuit,Circuit
Synthetic biological circuit,Deming regression
Synthetic biological circuit,Hazards of synthetic biology
Synthetic biological circuit,Michael Elowitz
Synthetic biological circuit,BioBrick
Synthetic biological circuit,Domitilla Del Vecchio
Synthetic biology,Synthetic biology
Synthetic biology,Hazards of synthetic biology
Synthetic biology,ACS Synthetic Biology
Synthetic biology,Systems and Synthetic Biology
Synthetic biology,Open synthetic biology
Synthetic biology,James J. Collins
Synthetic biology,Synthetic Biology Open Language
Synthetic biology,Michael Levin (biologist)
Synthetic biology,Life
Synthetic biology,Synthetic genomics
Synthetic genomics,Synthetic genomics
Synthetic genomics,Viridos (company)
Synthetic genomics,Craig Venter
Synthetic genomics,Synthetic biology
Synthetic genomics,Hamilton O. Smith
Synthetic genomics,Steve Jurvetson
Synthetic genomics,Synthetic genomes
Synthetic genomics,Biological warfare
Synthetic genomics,List of emerging technologies
Synthetic genomics,Genomics
T7 expression system,T7 expression system
T7 expression system,T7 RNA polymerase
T7 expression system,Expression vector
T7 expression system,Escherichia coli BL21(DE3)
T7 expression system,Recombinant DNA
T7 expression system,Kathleen Matthews (biochemist)
T7 expression system,T7 phage
T7 expression system,Protein production
T7 expression system,Parasympathetic nervous system
T7 expression system,T7 DNA polymerase
The Hot Zone (American TV series),The Hot Zone (American TV series)
The Hot Zone (American TV series),Hot zone
The Hot Zone (American TV series),The Hot Zone
The Hot Zone (American TV series),The Twilight Zone (1959 TV series)
The Hot Zone (American TV series),Combat Hospital
The Hot Zone (American TV series),The Twilight Zone
The Hot Zone (American TV series),The Morning Show (American TV series)
The Hot Zone (American TV series),Hot
The Hot Zone (American TV series),Rising Star (American TV series)
The Hot Zone (American TV series),Supernatural (American TV series)
Thermal comfort,Thermal comfort
Thermal comfort,Comfort
Thermal comfort,ASHRAE 55
Thermal comfort,Comfort zone
Thermal comfort,Humidity
Thermal comfort,Room temperature
Thermal comfort,Thermal radiation
Thermal comfort,WELL Building Standard
Thermal comfort,"Heating, ventilation, and air conditioning"
Thermal comfort,Clothing insulation
Thor's Skyr,Thor's Skyr
Thor's Skyr,Terry Crews
Thor's Skyr,Dylan Sprouse
Thor's Skyr,Hafþór Júlíus Björnsson
Thor's Skyr,"Ertu Guð, afi?"
Thor's Skyr,Selfoss (town)
Thor's Skyr,Svali Björgvinsson
Thor's Skyr,Iceland
Thor's Skyr,2023–2025 Sundhnúkur eruptions
Thor's Skyr,Vikings
Thorgan Hazard,Thorgan Hazard
Thorgan Hazard,Kylian Hazard
Thorgan Hazard,Eden Hazard
Thorgan Hazard,"Nuno Mendes (footballer, born 2002)"
Thorgan Hazard,Julian Brandt
Thorgan Hazard,Jude Bellingham
Thorgan Hazard,João Félix
Thorgan Hazard,Rúben Dias
Thorgan Hazard,2014–15 Chelsea F.C. season
Thorgan Hazard,UEFA Euro 2020
Threshold limit value,Threshold limit value
Threshold limit value,Acute toxicity
Threshold limit value,Ethyl cyanoacrylate
Threshold limit value,Lead(II) sulfate
Threshold limit value,TLV
Threshold limit value,Reference range
Threshold limit value,Isocyanate
Threshold limit value,White phosphorus
Threshold limit value,Pyridine
Threshold limit value,Short-term exposure limit
Toxicity,Toxicity
Toxicity,Toxicity (album)
Toxicity,Oxygen toxicity
Toxicity,Acute toxicity
Toxicity,Toxic (disambiguation)
Toxicity,Chronic toxicity
Toxicity,Methanol toxicity
Toxicity,Protein toxicity
Toxicity,Toxication
Toxicity,Lithium toxicity
Traditional knowledge,Traditional knowledge
Traditional knowledge,Traditional ecological knowledge
Traditional knowledge,Traditional Phenological Knowledge
Traditional knowledge,Traditional Knowledge Digital Library
Traditional knowledge,Warli painting
Traditional knowledge,Culture of Haiti
Traditional knowledge,Traditional knowledge GIS
Traditional knowledge,World Intellectual Property Organization
Traditional knowledge,"WIPO Treaty on Intellectual Property, Genetic Resources and Associated Traditional Knowledge"
Traditional knowledge,Bioprospecting
Transmission-based precautions,Transmission-based precautions
Transmission-based precautions,Airborne transmission
Transmission-based precautions,Isolation (health care)
Transmission-based precautions,Respiratory droplet
Transmission-based precautions,Universal precautions
Transmission-based precautions,Asepsis
Transmission-based precautions,Enterovirus 68
Transmission-based precautions,Hospital-acquired infection
Transmission-based precautions,Anilingus
Transmission-based precautions,N95 respirator
Trichoderma,Trichoderma
Trichoderma,Trichoderma atroviride
Trichoderma,Trichoderma cornu-damae
Trichoderma,Trichoderma longibrachiatum
Trichoderma,Trichoderma harzianum
Trichoderma,Trichoderma viride
Trichoderma,Trichoderma paucisporum
Trichoderma,Trichoderma stromaticum
Trichoderma,Trichoderma reesei
Trichoderma,List of Trichoderma species
Trypticase soy agar,Trypticase soy agar
Trypticase soy agar,Tryptic soy broth
Trypticase soy agar,Agar plate
Trypticase soy agar,Growth medium
Trypticase soy agar,Proteus mirabilis
Trypticase soy agar,Colony-forming unit
Trypticase soy agar,Staphylococcus aureus
Trypticase soy agar,TSA (disambiguation)
Trypticase soy agar,Schädler agar
Trypticase soy agar,Streptococcus oralis
Turbatrix aceti,Turbatrix aceti
Turbatrix aceti,Turbatrix
Turbatrix aceti,Mother of vinegar
Turbatrix aceti,Swarmalators
U.S. Chemical Safety Board,U.S. Chemical Safety Board
U.S. Chemical Safety Board,Rafael Moure-Eraso
U.S. Chemical Safety Board,Vanessa Allen Sutherland
U.S. Chemical Safety Board,Katherine Lemos
U.S. Chemical Safety Board,Chemical accident
U.S. Chemical Safety Board,Dow Chemical Company
U.S. Chemical Safety Board,Chemical safety
U.S. Chemical Safety Board,Texas City refinery explosion
U.S. Chemical Safety Board,Deepwater Horizon investigation
U.S. Chemical Safety Board,National Transportation Safety Board
Ukrainian Marine Corps,Ukrainian Marine Corps
Ukrainian Marine Corps,30th Marine Corps (Ukraine)
Ukrainian Marine Corps,Commander of the Marine Corps (Ukraine)
Ukrainian Marine Corps,Marines
Ukrainian Marine Corps,35th Marine Brigade
Ukrainian Marine Corps,34th Coastal Defense Brigade (Ukraine)
Ukrainian Marine Corps,Military ranks of Ukraine
Ukrainian Marine Corps,38th Marine Brigade (Ukraine)
Ukrainian Marine Corps,39th Coastal Defense Brigade (Ukraine)
Ukrainian Marine Corps,1st Marine Battalion (Ukraine)
United Nations Decade on Biodiversity,United Nations Decade on Biodiversity
United Nations Decade on Biodiversity,Convention on Biological Diversity
United Nations Decade on Biodiversity,UN Decade on Ecosystem Restoration
United Nations Decade on Biodiversity,United Nations Decade for Women
United Nations Decade on Biodiversity,List of environmental dates
United Nations Decade on Biodiversity,International Year of Biodiversity
United Nations Decade on Biodiversity,United Nations Environment Programme
United Nations Decade on Biodiversity,United Nations Decade of Family Farming
United Nations Decade on Biodiversity,China Biodiversity Conservation and Green Development Foundation
United Nations Decade on Biodiversity,2024 United Nations Biodiversity Conference
United States Army CBRN School,United States Army CBRN School
United States Army CBRN School,CBRN defense
United States Army CBRN School,United States Army Special Forces
United States Army CBRN School,Explosive ordnance disposal (United States Army)
United States Army CBRN School,James E. Bonner (general)
United States Army CBRN School,Chemical Corps
United States Army CBRN School,Unethical human experimentation in the United States
United States Army CBRN School,United States Army Gas School
United States Army CBRN School,United States Army Training and Doctrine Command
United States Army CBRN School,Russian NBC Protection Troops
United States Department of Homeland Security,United States Department of Homeland Security
United States Department of Homeland Security,United States Secretary of Homeland Security
United States Department of Homeland Security,Homeland security
United States Department of Homeland Security,United States Deputy Secretary of Homeland Security
United States Department of Homeland Security,Seal of the United States Department of Homeland Security
United States Department of Homeland Security,Homeland Security Act of 2002
United States Department of Homeland Security,United States Homeland Security Council
United States Department of Homeland Security,Department of Homeland Security v. Regents of the University of California
United States Department of Homeland Security,Thomas C. Fugate
United States Department of Homeland Security,United States Immigration and Customs Enforcement
United States biological weapons program,United States biological weapons program
United States biological weapons program,Soviet biological weapons program
United States biological weapons program,Chinese biological weapons program
United States biological weapons program,Biological agent
United States biological weapons program,Biological Weapons Convention
United States biological weapons program,United States biological defense program
United States biological weapons program,Anthrax weaponization
United States biological weapons program,North Korea and weapons of mass destruction
United States biological weapons program,Iraqi biological weapons program
United States biological weapons program,Pakistan and weapons of mass destruction
United States order of precedence,United States order of precedence
United States order of precedence,Order of precedence
United States order of precedence,Order of operations
United States order of precedence,Malaysian order of precedence
United States order of precedence,Second ladies and gentlemen of the United States
United States order of precedence,Lists of office-holders of the United States
United States order of precedence,Seniority in the United States Senate
United States order of precedence,Order of precedence in China
United States order of precedence,Chief of Protocol of the United States
United States order of precedence,Wes Moore
University of Nebraska Medical Center,University of Nebraska Medical Center
University of Nebraska Medical Center,University of Nebraska–Lincoln
University of Nebraska Medical Center,University of Nebraska system
University of Nebraska Medical Center,Rod Markin
University of Nebraska Medical Center,Nebraska Medicine
University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry
University of Nebraska Medical Center,Jeffrey P. Gold
University of Nebraska Medical Center,University of Nebraska Press
University of Nebraska Medical Center,James Linder
University of Nebraska Medical Center,Eppley Institute for Research in Cancer and Allied Diseases
University of Nebraska–Lincoln,University of Nebraska–Lincoln
University of Nebraska–Lincoln,"Lincoln, Nebraska"
University of Nebraska–Lincoln,List of University of Nebraska–Lincoln people
University of Nebraska–Lincoln,University of Nebraska system
University of Nebraska–Lincoln,Memorial Stadium (Lincoln)
University of Nebraska–Lincoln,University of Nebraska Press
University of Nebraska–Lincoln,Nebraska Wesleyan University
University of Nebraska–Lincoln,College of Education and Human Sciences (University of Nebraska–Lincoln)
University of Nebraska–Lincoln,"History of Lincoln, Nebraska"
University of Nebraska–Lincoln,Lincoln Airport (Nebraska)
Victor Ocampo,Victor Ocampo
Victor Ocampo,Luis Antonio Tagle
Victor Ocampo,Ruperto Santos
Victor Ocampo,Euginius Cañete
Victor Ocampo,Team Medellín
Victor Ocampo,Pampanga
Victor Ocampo,Víctor Angles Vargas
Victor Ocampo,Cycling at the 2023 Pan American Games – Men's road race
Victor Ocampo,Socrates Villegas
Victor Ocampo,"Víctor René Mendieta (footballer, born 1961)"
Vinegar,Vinegar
Vinegar,Balsamic vinegar
Vinegar,Sushi
Vinegar,Apple cider vinegar
Vinegar,Apple Cider Vinegar (TV series)
Vinegar,Rice vinegar
Vinegar,Palm vinegar
Vinegar,Vinegar Joe
Vinegar,Mother of vinegar
Vinegar,Black vinegar
Warrant officer (United Kingdom),Warrant officer (United Kingdom)
Warrant officer (United Kingdom),Warrant officer
Warrant officer (United Kingdom),Warrant card
Warrant officer (United Kingdom),Warrant Officer 1
Warrant officer (United Kingdom),Warrant officer (disambiguation)
Warrant officer (United Kingdom),Flight officer
Warrant officer (United Kingdom),Warrant (law)
Warrant officer (United Kingdom),Quartermaster sergeant instructor
Warrant officer (United Kingdom),International Criminal Court arrest warrants for Israeli leaders
Warrant officer (United Kingdom),Officer (armed forces)
Waste,Waste
Waste,WASTE
Waste,Waste management
Waste,Waste container
Waste,Radioactive waste
Waste,Waste (disambiguation)
Waste,Waste collector
Waste,Recycling
Waste,Green waste
Waste,Municipal solid waste
Waste collection,Waste collection
Waste collection,Waste management
Waste collection,Waste
Waste collection,Garbage truck
Waste collection,Waste collector
Waste collection,Green waste
Waste collection,Waste container
Waste collection,Kerbside collection
Waste collection,Recycling
Waste collection,Municipal solid waste
Waste management,Waste management
Waste management,Waste management in India
Waste management,Waste
Waste management,"Waste Management, Inc."
Waste management,Waste management (disambiguation)
Waste management,Hazardous waste
Waste management,Waste Management (album)
Waste management,Waste management industry
Waste management,Radioactive waste
Waste management,History of waste management
Weapon of mass destruction,Weapon of mass destruction
Weapon of mass destruction,Israel and weapons of mass destruction
Weapon of mass destruction,Iraq and weapons of mass destruction
Weapon of mass destruction,Russia and weapons of mass destruction
Weapon of mass destruction,Pakistan and weapons of mass destruction
Weapon of mass destruction,Libya and weapons of mass destruction
Weapon of mass destruction,Syria and weapons of mass destruction
Weapon of mass destruction,Canada and weapons of mass destruction
Weapon of mass destruction,Brazil and weapons of mass destruction
Weapon of mass destruction,Taiwan and weapons of mass destruction
West African Ebola virus epidemic timeline,West African Ebola virus epidemic timeline
West African Ebola virus epidemic timeline,Ebola virus epidemic in Guinea
West African Ebola virus epidemic timeline,West African Ebola virus epidemic timeline of reported cases and deaths
West African Ebola virus epidemic timeline,Responses to the West African Ebola virus epidemic
West African Ebola virus epidemic timeline,1976 Zaire Ebola virus outbreak
West African Ebola virus epidemic timeline,Kivu Ebola epidemic
West African Ebola virus epidemic timeline,Western African Ebola epidemic
West African Ebola virus epidemic timeline,Cultural effects of the Western African Ebola virus epidemic
West African Ebola virus epidemic timeline,Ebola virus epidemic in Liberia
West African Ebola virus epidemic timeline,Ebola-chan
Western African Ebola epidemic,Western African Ebola epidemic
Western African Ebola epidemic,Responses to the West African Ebola virus epidemic
Western African Ebola epidemic,Ebola virus epidemic in Guinea
Western African Ebola epidemic,Ebola
Western African Ebola epidemic,Kivu Ebola epidemic
Western African Ebola epidemic,Ebola virus epidemic in Sierra Leone
Western African Ebola epidemic,Central African Republic Civil War
Western African Ebola epidemic,Ebola in Nigeria
Western African Ebola epidemic,Post-Ebola virus syndrome
Western African Ebola epidemic,List of Ebola outbreaks
Xenobiology,Xenobiology
Xenobiology,Physiology
Xenobiology,Tissue (biology)
Xenobiology,Zoology
Xenobiology,Anatomy
Xenobiology,List of Babylon 5 episodes
Xenobiology,Nucleic acid analogue
Xenobiology,Evolving the Alien
Xenobiology,Astrobiology
Xenobiology,Mirror life
Y Combinator,Y Combinator
Y Combinator,Y combinator
Y Combinator,Fixed-point combinator
Y Combinator,List of Y Combinator startups
Y Combinator,Combinatory logic
Y Combinator,Daniel Gross (businessman)
Y Combinator,Sam Altman
Y Combinator,Garry Tan
Y Combinator,Jessica Livingston
Y Combinator,Zepto (company)
Yakult,Yakult
Yakult,Tokyo Yakult Swallows
Yakult,Hy (company)
Yakult,Yakult lady
Yakult,Yakult Honsha
Yakult,Yakult Levins Toda
Yakult,Tokyo Big6 Baseball League
Yakult,Central League
Yakult,1999–2000 Philippine Basketball League season
Yakult,Yakult Ladies Golf Tournament
Zaire ebolavirus,Zaire ebolavirus
Zaire ebolavirus,Ebolavirus
Zaire ebolavirus,Sudan ebolavirus
Zaire ebolavirus,Ebola
Zaire ebolavirus,RVSV-ZEBOV vaccine
Zaire ebolavirus,Taï Forest ebolavirus
Zaire ebolavirus,Bundibugyo ebolavirus
Zaire ebolavirus,The Hot Zone
Zaire ebolavirus,Atoltivimab/maftivimab/odesivimab
Zaire ebolavirus,Bombali ebolavirus
