date,author,title
2022-02-02 20:59:53+00:00,Rasheed El-Bouri,An Experience Report of Executive-Level Artificial Intelligence Education in the United Arab Emirates
2022-02-02 20:59:53+00:00,Nigel Mehdi,An Experience Report of Executive-Level Artificial Intelligence Education in the United Arab Emirates
2022-02-02 20:59:53+00:00,Farah Shamout,An Experience Report of Executive-Level Artificial Intelligence Education in the United Arab Emirates
2022-02-02 20:59:53+00:00,Alexandre Szenicer,An Experience Report of Executive-Level Artificial Intelligence Education in the United Arab Emirates
2022-02-02 20:59:53+00:00,David Toman,An Experience Report of Executive-Level Artificial Intelligence Education in the United Arab Emirates
2022-02-02 20:59:53+00:00,Saqr Binghalib,An Experience Report of Executive-Level Artificial Intelligence Education in the United Arab Emirates
2022-02-02 17:05:52+00:00,Morad Behandish,AI Research Associate for Early-Stage Scientific Discovery
2022-02-02 17:05:52+00:00,John Maxwell III,AI Research Associate for Early-Stage Scientific Discovery
2022-02-02 17:05:52+00:00,Johan de Kleer,AI Research Associate for Early-Stage Scientific Discovery
2022-01-26 04:42:45+00:00,Vladislav Dorofeev,Computer sciences and synthesis: retrospective and perspective
2022-01-26 04:42:45+00:00,Petro Trokhimchuk,Computer sciences and synthesis: retrospective and perspective
2022-01-20 17:07:03+00:00,Chenyu Sun,From Psychological Curiosity to Artificial Curiosity: Curiosity-Driven Learning in Artificial Intelligence Tasks
2022-01-20 17:07:03+00:00,Hangwei Qian,From Psychological Curiosity to Artificial Curiosity: Curiosity-Driven Learning in Artificial Intelligence Tasks
2022-01-20 17:07:03+00:00,Chunyan Miao,From Psychological Curiosity to Artificial Curiosity: Curiosity-Driven Learning in Artificial Intelligence Tasks
2022-01-17 06:13:37+00:00,Alessandro Oltramari,Generalizable Neuro-symbolic Systems for Commonsense Question Answering
2022-01-17 06:13:37+00:00,Jonathan Francis,Generalizable Neuro-symbolic Systems for Commonsense Question Answering
2022-01-17 06:13:37+00:00,Filip Ilievski,Generalizable Neuro-symbolic Systems for Commonsense Question Answering
2022-01-17 06:13:37+00:00,Kaixin Ma,Generalizable Neuro-symbolic Systems for Commonsense Question Answering
2022-01-17 06:13:37+00:00,Roshanak Mirzaee,Generalizable Neuro-symbolic Systems for Commonsense Question Answering
2022-01-14 12:39:32+00:00,Marcus Weber,The Mathematics of Comparing Objects
2022-01-14 12:39:32+00:00,Konstantin Fackeldey,The Mathematics of Comparing Objects
2022-01-02 17:34:10+00:00,Yonghao Long,Integrating Artificial Intelligence and Augmented Reality in Robotic Surgery: An Initial dVRK Study Using a Surgical Education Scenario
2022-01-02 17:34:10+00:00,Jianfeng Cao,Integrating Artificial Intelligence and Augmented Reality in Robotic Surgery: An Initial dVRK Study Using a Surgical Education Scenario
2022-01-02 17:34:10+00:00,Anton Deguet,Integrating Artificial Intelligence and Augmented Reality in Robotic Surgery: An Initial dVRK Study Using a Surgical Education Scenario
2022-01-02 17:34:10+00:00,Russell H. Taylor,Integrating Artificial Intelligence and Augmented Reality in Robotic Surgery: An Initial dVRK Study Using a Surgical Education Scenario
2022-01-02 17:34:10+00:00,Qi Dou,Integrating Artificial Intelligence and Augmented Reality in Robotic Surgery: An Initial dVRK Study Using a Surgical Education Scenario
2021-12-31 11:34:11+00:00,X. San Liang,An overview of the quantitative causality analysis and causal graph reconstruction based on a rigorous formalism of information flow
2021-12-31 06:34:32+00:00,Zheng Zhang,A Critical Review of Inductive Logic Programming Techniques for Explainable AI
2021-12-31 06:34:32+00:00,Liangliang Xu,A Critical Review of Inductive Logic Programming Techniques for Explainable AI
2021-12-31 06:34:32+00:00,Levent Yilmaz,A Critical Review of Inductive Logic Programming Techniques for Explainable AI
2021-12-31 06:34:32+00:00,Bo Liu,A Critical Review of Inductive Logic Programming Techniques for Explainable AI
2021-12-30 18:58:40+00:00,Wafeeq Iqbal,Machine Learning and Artificial Intelligence in Next-Generation Wireless Network
2021-12-30 18:58:40+00:00,Wei Wang,Machine Learning and Artificial Intelligence in Next-Generation Wireless Network
2021-12-30 18:58:40+00:00,Ting Zhu,Machine Learning and Artificial Intelligence in Next-Generation Wireless Network
2021-12-28 13:50:51+00:00,David McCaffary,Towards continual task learning in artificial neural networks: current approaches and insights from neuroscience
2021-12-14 08:02:13+00:00,Ambreen Hanif,Towards Explainable Artificial Intelligence in Banking and Financial Services
2021-12-13 18:23:09+00:00,Tyler Millhouse,Frontiers in Collective Intelligence: A Workshop Report
2021-12-13 18:23:09+00:00,Melanie Moses,Frontiers in Collective Intelligence: A Workshop Report
2021-12-13 18:23:09+00:00,Melanie Mitchell,Frontiers in Collective Intelligence: A Workshop Report
2021-12-10 16:43:01+00:00,Karl-Herbert Schäfer,Artificial Intellgence -- Application in Life Sciences and Beyond. The Upper Rhine Artificial Intelligence Symposium UR-AI 2021
2021-12-10 16:43:01+00:00,Franz Quint,Artificial Intellgence -- Application in Life Sciences and Beyond. The Upper Rhine Artificial Intelligence Symposium UR-AI 2021
2021-12-10 15:48:31+00:00,Mihai Boicu,AAAI FSS-21: Artificial Intelligence in Government and Public Sector Proceedings
2021-12-10 15:48:31+00:00,Erik Blasch,AAAI FSS-21: Artificial Intelligence in Government and Public Sector Proceedings
2021-12-10 15:48:31+00:00,Alun Preece,AAAI FSS-21: Artificial Intelligence in Government and Public Sector Proceedings
2021-12-09 08:14:56+00:00,Kirill Krinkin,Co-evolutionary hybrid intelligence
2021-12-09 08:14:56+00:00,Yulia Shichkina,Co-evolutionary hybrid intelligence
2021-12-09 08:14:56+00:00,Andrey Ignatyev,Co-evolutionary hybrid intelligence
2021-12-09 02:33:11+00:00,Joshua Bensemann,Relating Blindsight and AI: A Review
2021-12-09 02:33:11+00:00,Qiming Bao,Relating Blindsight and AI: A Review
2021-12-09 02:33:11+00:00,Gaël Gendron,Relating Blindsight and AI: A Review
2021-12-09 02:33:11+00:00,Tim Hartill,Relating Blindsight and AI: A Review
2021-12-09 02:33:11+00:00,Michael Witbrock,Relating Blindsight and AI: A Review
2021-12-06 07:33:09+00:00,Rajesh Kumar Das,Application of Artificial Intelligence and Machine Learning in Libraries: A Systematic Review
2021-12-06 07:33:09+00:00,Mohammad Sharif Ul Islam,Application of Artificial Intelligence and Machine Learning in Libraries: A Systematic Review
2021-12-05 01:39:34+00:00,Danny A. J. Gomez-Ramirez,Artificial Cognitively-inspired Generation of the Notion of Topological Group in the Context of Artificial Mathematical Intelligence
2021-12-05 01:39:34+00:00,Yoe A. Herrera-Jaramillo,Artificial Cognitively-inspired Generation of the Notion of Topological Group in the Context of Artificial Mathematical Intelligence
2021-12-05 01:39:34+00:00,Florian Geismann,Artificial Cognitively-inspired Generation of the Notion of Topological Group in the Context of Artificial Mathematical Intelligence
2021-11-29 18:17:32+00:00,Tyler Cody,Mesarovician Abstract Learning Systems
2021-11-26 23:26:33+00:00,Harsh Panwar,A Fast Evolutionary adaptation for MCTS in Pommerman
2021-11-26 23:26:33+00:00,Saswata Chatterjee,A Fast Evolutionary adaptation for MCTS in Pommerman
2021-11-26 23:26:33+00:00,Wil Dube,A Fast Evolutionary adaptation for MCTS in Pommerman
2021-11-25 00:58:23+00:00,Peter Vamplew,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Benjamin J. Smith,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Johan Kallstrom,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Gabriel Ramos,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Roxana Radulescu,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Diederik M. Roijers,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Conor F. Hayes,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Fredrik Heintz,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Patrick Mannion,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Pieter J. K. Libin,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Richard Dazeley,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-25 00:58:23+00:00,Cameron Foale,"Scalar reward is not enough: A response to Silver, Singh, Precup and Sutton (2021)"
2021-11-19 17:57:32+00:00,Abimbola Helen Afolayan,A Feedback Integrated Web-Based Multi-Criteria Group Decision Support Model for Contractor Selection using Fuzzy Analytic Hierarchy Process
2021-11-19 17:57:32+00:00,Bolanle Adefowoke Ojokoh,A Feedback Integrated Web-Based Multi-Criteria Group Decision Support Model for Contractor Selection using Fuzzy Analytic Hierarchy Process
2021-11-19 17:57:32+00:00,Adebayo Adetunmbi,A Feedback Integrated Web-Based Multi-Criteria Group Decision Support Model for Contractor Selection using Fuzzy Analytic Hierarchy Process
2021-11-18 15:44:08+00:00,Vladislav Dorofeev,Hybrid Super Intelligence and Polymetric Analysis
2021-11-18 15:44:08+00:00,Petro Trokhimchuk,Hybrid Super Intelligence and Polymetric Analysis
2021-11-17 22:43:13+00:00,Andrea Cossu,Sustainable Artificial Intelligence through Continual Learning
2021-11-17 22:43:13+00:00,Marta Ziosi,Sustainable Artificial Intelligence through Continual Learning
2021-11-17 22:43:13+00:00,Vincenzo Lomonaco,Sustainable Artificial Intelligence through Continual Learning
2021-11-08 00:10:49+00:00,Yongmin Yoo,Artificial Intelligence Technology analysis using Artificial Intelligence patent through Deep Learning model and vector space model
2021-11-08 00:10:49+00:00,Dongjin Lim,Artificial Intelligence Technology analysis using Artificial Intelligence patent through Deep Learning model and vector space model
2021-11-08 00:10:49+00:00,Kyungsun Kim,Artificial Intelligence Technology analysis using Artificial Intelligence patent through Deep Learning model and vector space model
2021-11-03 03:34:19+00:00,Erik Blasch,Certifiable Artificial Intelligence Through Data Fusion
2021-11-03 03:34:19+00:00,Junchi Bin,Certifiable Artificial Intelligence Through Data Fusion
2021-11-03 03:34:19+00:00,Zheng Liu,Certifiable Artificial Intelligence Through Data Fusion
2021-11-02 09:35:30+00:00,Kristina Šekrst,Is Complexity Important for Philosophy of Mind?
2021-11-02 09:35:30+00:00,Sandro Skansi,Is Complexity Important for Philosophy of Mind?
2021-11-01 14:57:13+00:00,David Karpa,"Artificial Intelligence, Surveillance, and Big Data"
2021-11-01 14:57:13+00:00,Torben Klarl,"Artificial Intelligence, Surveillance, and Big Data"
2021-11-01 14:57:13+00:00,Michael Rochlitz,"Artificial Intelligence, Surveillance, and Big Data"
2021-10-27 12:25:21+00:00,Nanyi Fei,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Zhiwu Lu,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Yizhao Gao,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Guoxing Yang,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Yuqi Huo,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Jingyuan Wen,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Haoyu Lu,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Ruihua Song,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Xin Gao,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Tao Xiang,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Hao Sun,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 12:25:21+00:00,Ji-Rong Wen,Towards artificial general intelligence via a multimodal foundation model
2021-10-27 11:12:04+00:00,Peter Kokol,Influential Papers in Artificial Intelligence and Paediatrics: Assessing RPYS by Experts Review
2021-10-27 11:12:04+00:00,Jernej Završnik,Influential Papers in Artificial Intelligence and Paediatrics: Assessing RPYS by Experts Review
2021-10-27 11:12:04+00:00,Helena Blažun Vošner,Influential Papers in Artificial Intelligence and Paediatrics: Assessing RPYS by Experts Review
2021-10-20 08:54:48+00:00,Jobst Landgrebe,An argument for the impossibility of machine intelligence
2021-10-20 08:54:48+00:00,Barry Smith,An argument for the impossibility of machine intelligence
2021-10-16 18:42:09+00:00,Dominik Bork,Conceptual Modeling and Artificial Intelligence: Mutual Benefits from Complementary Worlds
2021-10-10 20:07:33+00:00,Sheena Visram,Perceptions and attitudes of Children and Young People to Artificial Intelligence in Medicine
2021-10-10 20:07:33+00:00,Deirdre Leyden,Perceptions and attitudes of Children and Young People to Artificial Intelligence in Medicine
2021-10-10 20:07:33+00:00,Oceiah Annesley,Perceptions and attitudes of Children and Young People to Artificial Intelligence in Medicine
2021-10-10 20:07:33+00:00,Dauda Bappa,Perceptions and attitudes of Children and Young People to Artificial Intelligence in Medicine
2021-10-10 20:07:33+00:00,Neil J Sebire,Perceptions and attitudes of Children and Young People to Artificial Intelligence in Medicine
2021-10-06 01:47:11+00:00,Samuel Allen Alexander,Reward-Punishment Symmetric Universal Intelligence
2021-10-06 01:47:11+00:00,Marcus Hutter,Reward-Punishment Symmetric Universal Intelligence
2021-10-05 06:17:02+00:00,Michael Timothy Bennett,"Compression, The Fermi Paradox and Artificial Super-Intelligence"
2021-10-05 05:58:23+00:00,Michael Timothy Bennett,"The Artificial Scientist: Logicist, Emergentist, and Universalist Approaches to Artificial General Intelligence"
2021-10-05 05:58:23+00:00,Yoshihiro Maruyama,"The Artificial Scientist: Logicist, Emergentist, and Universalist Approaches to Artificial General Intelligence"
2021-10-04 13:25:53+00:00,Kathrin Blagec,"A curated, ontology-based, large-scale knowledge graph of artificial intelligence tasks and benchmarks"
2021-10-04 13:25:53+00:00,Adriano Barbosa-Silva,"A curated, ontology-based, large-scale knowledge graph of artificial intelligence tasks and benchmarks"
2021-10-04 13:25:53+00:00,Simon Ott,"A curated, ontology-based, large-scale knowledge graph of artificial intelligence tasks and benchmarks"
