source,target
2026-05-05,The likelihood of illness on cruises due to hantavirus and norovirus is being discussed.
norovirus,The likelihood of illness on cruises due to hantavirus and norovirus is being discussed.
hantavirus,The likelihood of illness on cruises due to hantavirus and norovirus is being discussed.
cruises,The likelihood of illness on cruises due to hantavirus and norovirus is being discussed.
apnews.com,Reports on a hantavirus outbreak and its impact on public health.
2026-05-05,Reports on a hantavirus outbreak and its impact on public health.
public health,Reports on a hantavirus outbreak and its impact on public health.
hantavirus,Reports on a hantavirus outbreak and its impact on public health.
aljazeera.com,The WHO reports seven confirmed or suspected cases of hantavirus on a cruise.
2026-05-05,The WHO reports seven confirmed or suspected cases of hantavirus on a cruise.
cruise,The WHO reports seven confirmed or suspected cases of hantavirus on a cruise.
WHO,The WHO reports seven confirmed or suspected cases of hantavirus on a cruise.
cbsnews.com,An American stranded on a cruise ship affected by hantavirus is expressing concerns for safety.
2026-05-05,An American stranded on a cruise ship affected by hantavirus is expressing concerns for safety.
cruise ship,An American stranded on a cruise ship affected by hantavirus is expressing concerns for safety.
American,An American stranded on a cruise ship affected by hantavirus is expressing concerns for safety.
United States,An American stranded on a cruise ship affected by hantavirus is expressing concerns for safety.
North America,An American stranded on a cruise ship affected by hantavirus is expressing concerns for safety.
au.headtopics.com,Information about hantavirus and its symptoms is being explained.
2026-05-05,Information about hantavirus and its symptoms is being explained.
hantavirus,Information about hantavirus and its symptoms is being explained.
headtopics.com,Information about hantavirus and its symptoms is being explained.
co.headtopics.com,An outbreak of hantavirus aboard a cruise ship is being investigated by the WHO.
2026-05-05,An outbreak of hantavirus aboard a cruise ship is being investigated by the WHO.
cruise ship,An outbreak of hantavirus aboard a cruise ship is being investigated by the WHO.
hantavirus,An outbreak of hantavirus aboard a cruise ship is being investigated by the WHO.
WHO,An outbreak of hantavirus aboard a cruise ship is being investigated by the WHO.
headtopics.com,An outbreak of hantavirus aboard a cruise ship is being investigated by the WHO.
dk.headtopics.com,There is a risk associated with three deaths linked to hantavirus.
2026-05-05,There is a risk associated with three deaths linked to hantavirus.
hantavirus,There is a risk associated with three deaths linked to hantavirus.
headtopics.com,There is a risk associated with three deaths linked to hantavirus.
presstelegram.com,Hantavirus outbreak linked to a cruise ship.
2026-05-05,Hantavirus outbreak linked to a cruise ship.
cruise ship,Hantavirus outbreak linked to a cruise ship.
Hantavirus,Hantavirus outbreak linked to a cruise ship.
laopinion.com,"Three deaths on a cruise trigger a global alert about hantavirus, investigating human-to-human strain."
2026-05-05,"Three deaths on a cruise trigger a global alert about hantavirus, investigating human-to-human strain."
cruise,"Three deaths on a cruise trigger a global alert about hantavirus, investigating human-to-human strain."
hantavirus,"Three deaths on a cruise trigger a global alert about hantavirus, investigating human-to-human strain."
detroitnews.com,Explaining the hantavirus related to cruise ships.
2026-05-05,Explaining the hantavirus related to cruise ships.
independent.co.uk,There is an outbreak of hantavirus symptoms linked to a cruise ship.
2026-05-05,There is an outbreak of hantavirus symptoms linked to a cruise ship.
cruise ship,There is an outbreak of hantavirus symptoms linked to a cruise ship.
independent.co.uk,The MV Hondius is associated with a hantavirus outbreak on a cruise ship.
2026-05-05,The MV Hondius is associated with a hantavirus outbreak on a cruise ship.
cruise ship,The MV Hondius is associated with a hantavirus outbreak on a cruise ship.
hantavirus,The MV Hondius is associated with a hantavirus outbreak on a cruise ship.
MV Hondius,The MV Hondius is associated with a hantavirus outbreak on a cruise ship.
10news.com,Information about hantavirus related to a cruise ship quarantine.
2026-05-05,Information about hantavirus related to a cruise ship quarantine.
cruise ship,Information about hantavirus related to a cruise ship quarantine.
hantavirus,Information about hantavirus related to a cruise ship quarantine.
quarantine,Information about hantavirus related to a cruise ship quarantine.
univision.com,Inside view of a cruise ship that has been quarantined due to a hantavirus outbreak.
2026-05-05,Inside view of a cruise ship that has been quarantined due to a hantavirus outbreak.
cruise ship,Inside view of a cruise ship that has been quarantined due to a hantavirus outbreak.
marca.com,El Ministerio de Sanidad revisará el MV Hondius por un brote de hantavirus relacionado con los pasajeros.
2026-05-05,El Ministerio de Sanidad revisará el MV Hondius por un brote de hantavirus relacionado con los pasajeros.
MV Hondius,El Ministerio de Sanidad revisará el MV Hondius por un brote de hantavirus relacionado con los pasajeros.
Ministerio de Sanidad,El Ministerio de Sanidad revisará el MV Hondius por un brote de hantavirus relacionado con los pasajeros.
pasajeros,El Ministerio de Sanidad revisará el MV Hondius por un brote de hantavirus relacionado con los pasajeros.
independent.co.uk,A hantavirus outbreak occurred on the Oceanwide MV Hondius cruise ship.
2026-05-05,A hantavirus outbreak occurred on the Oceanwide MV Hondius cruise ship.
cruise ship,A hantavirus outbreak occurred on the Oceanwide MV Hondius cruise ship.
hantavirus,A hantavirus outbreak occurred on the Oceanwide MV Hondius cruise ship.
Oceanwide MV Hondius,A hantavirus outbreak occurred on the Oceanwide MV Hondius cruise ship.
wxyz.com,Information on hantavirus concerns following a cruise ship quarantine.
2026-05-05,Information on hantavirus concerns following a cruise ship quarantine.
cruise ship,Information on hantavirus concerns following a cruise ship quarantine.
hantavirus,Information on hantavirus concerns following a cruise ship quarantine.
infonews.ca,A hantavirus outbreak is linked to a specific cruise ship.
2026-05-05,A hantavirus outbreak is linked to a specific cruise ship.
cruise ship,A hantavirus outbreak is linked to a specific cruise ship.
hantavirus,A hantavirus outbreak is linked to a specific cruise ship.
fox17online.com,Information about hantavirus following a cruise ship quarantine
2026-05-05,Information about hantavirus following a cruise ship quarantine
cruise ship,Information about hantavirus following a cruise ship quarantine
hantavirus,Information about hantavirus following a cruise ship quarantine
ksl.com,Human-to-human transmission of hantavirus suspected on a cruise ship
2026-05-05,Human-to-human transmission of hantavirus suspected on a cruise ship
cruise ship,Human-to-human transmission of hantavirus suspected on a cruise ship
hantavirus,Human-to-human transmission of hantavirus suspected on a cruise ship
es.headtopics.com,Spain requests evacuation of hantavirus cases
2026-05-05,Spain requests evacuation of hantavirus cases
Spain,Spain requests evacuation of hantavirus cases
Europe,Spain requests evacuation of hantavirus cases
headtopics.com,Spain requests evacuation of hantavirus cases
mx.headtopics.com,Hantavirus outbreak quarantines cruise ship passengers
2026-05-05,Hantavirus outbreak quarantines cruise ship passengers
passengers,Hantavirus outbreak quarantines cruise ship passengers
cruise ship,Hantavirus outbreak quarantines cruise ship passengers
Hantavirus,Hantavirus outbreak quarantines cruise ship passengers
headtopics.com,Hantavirus outbreak quarantines cruise ship passengers
newsweek.com,An American blogger's emotional response to a hantavirus video
2026-05-05,An American blogger's emotional response to a hantavirus video
American blogger,An American blogger's emotional response to a hantavirus video
United States,An American blogger's emotional response to a hantavirus video
North America,An American blogger's emotional response to a hantavirus video
news.yahoo.com,Insights into a hantavirus outbreak on a cruise ship
2026-05-05,Insights into a hantavirus outbreak on a cruise ship
cruise ship,Insights into a hantavirus outbreak on a cruise ship
hantavirus,Insights into a hantavirus outbreak on a cruise ship
news.yahoo.com,Suspected hantavirus outbreak may be linked to humans
2026-05-05,Suspected hantavirus outbreak may be linked to humans
humans,Suspected hantavirus outbreak may be linked to humans
marca.com,Luxury interior of MV Hondius cruise linked to hantavirus outbreak and travel cost.
2026-05-05,Luxury interior of MV Hondius cruise linked to hantavirus outbreak and travel cost.
cruise,Luxury interior of MV Hondius cruise linked to hantavirus outbreak and travel cost.
hantavirus,Luxury interior of MV Hondius cruise linked to hantavirus outbreak and travel cost.
MV Hondius,Luxury interior of MV Hondius cruise linked to hantavirus outbreak and travel cost.
marca.com,Fernando Simón discusses the difficult risk of hantavirus transmission among people.
2026-05-05,Fernando Simón discusses the difficult risk of hantavirus transmission among people.
people,Fernando Simón discusses the difficult risk of hantavirus transmission among people.
hantavirus,Fernando Simón discusses the difficult risk of hantavirus transmission among people.
Fernando Simón,Fernando Simón discusses the difficult risk of hantavirus transmission among people.
cnnindonesia.com,"Hantavirus is spreading on a cruise ship, causing three deaths."
2026-05-05,"Hantavirus is spreading on a cruise ship, causing three deaths."
cruise ship,"Hantavirus is spreading on a cruise ship, causing three deaths."
Hantavirus,"Hantavirus is spreading on a cruise ship, causing three deaths."
univision.com,Information about hantavirus and its impact on a cruise outbreak.
2026-05-05,Information about hantavirus and its impact on a cruise outbreak.
kesq.com,"Human-to-human transmission of hantavirus is suspected on a cruise ship, according to WHO."
2026-05-05,"Human-to-human transmission of hantavirus is suspected on a cruise ship, according to WHO."
cruise ship,"Human-to-human transmission of hantavirus is suspected on a cruise ship, according to WHO."
hantavirus,"Human-to-human transmission of hantavirus is suspected on a cruise ship, according to WHO."
WHO,"Human-to-human transmission of hantavirus is suspected on a cruise ship, according to WHO."
nypost.com,A cruise ship is infected with a hantavirus strain that has a 40% mortality rate.
2026-05-05,A cruise ship is infected with a hantavirus strain that has a 40% mortality rate.
